comment_id,video_id,comment_text,comment_date,reply_count,like_count,is_spam_suspected
Ugz_pyJzGEbhFqNjmhh4AaABAg,6aaIbd-GpZs,Ken Jee &Import data 👍👍👍👍👍👍👍👍👍👍,2020-07-09,2,2,false
Ugx41HLJzDPC0Vh8f5h4AaABAg,6aaIbd-GpZs,This video could not have been timed better. I am literally meeting with my counselor next Monday to discuss switching from CS to a undergraduate DS class. Thank you!!,2020-07-09,2,3,false
UgwgOY1rnyA0OW0heg94AaABAg,6aaIbd-GpZs,This advice by Jaemin is spot on and your own videos are very useful.',2020-07-09,2,6,false
UgyeSI5ZzfBdafvB-tF4AaABAg,6aaIbd-GpZs,Hey ken what would u say about self taught data scientists? Can they never become good data scientist like others? Are data scientist roles in companies can only be play by degree holders? What will employers think about that data scientist?,2020-07-09,3,2,false
UgyVZUMDedqa2im29054AaABAg,Z9dGmL2G-4k,and your content is AMAZING!!',2021-09-28,2,0,false
UgxUa7sKfvNId8LXkH54AaABAg,4OZip0cgOho,I will like to become a data scientist in one year,2021-09-28,1,1,false
UgyJAbntIiD74ORGGNp4AaABAg,4OZip0cgOho,Would it be easy to me to get a job in DS without academic learning just self learning?',2021-09-28,1,1,false
UgzJfxnin2hOoiwjwat4AaABAg,UpaEjBOMNqs,Extremely valuable insight.,2021-09-28,1,1,false
UgyaDZGdza1FbQgO1GJ4AaABAg,742LQ38OioU,❤️❤️,2021-10-16,0,1,false
UgxIIJYZ9vvmGofUcv94AaABAg,fhi4dOhmW-g,This is outstanding content. Watching this series before I have started on a project will save me so much time.,2021-10-16,1,1,false
UgyoNSOZy17fOkhD-sB4AaABAg,agHKuUoMwvY,The best compliment I can give to this 4+ hour playlist is... I'm going to watch it again in the near future. It was great -- thank you for putting in the time to make it.,2021-10-16,1,1,false
UgyvjMCQRjXYrT2guSt4AaABAg,Ip50cXvpWY4,Thank you for your sharing! It's very helpful.,2021-10-16,1,1,false
Ugzyi0KQqXnd6oOsqX14AaABAg,4OZip0cgOho,Subscribe ky baly subscribe wada hy,2020-06-08,0,0,false
UgxdycKOUWHTvMtWGGJ4AaABAg,4OZip0cgOho,more than a minute long intro when the title already tells us the topic about the video.,2020-06-08,0,0,false
UgwHlfdmsBiDHWzIUsJ4AaABAg,pWVQ0vN5uig,Thanks,2020-06-08,0,1,false
UgyDFOe37f-5qMTgI9B4AaABAg,3Mm1U1CbzNw,Thank you Mr.Ken jee,2020-06-08,1,1,false
Ugy2WukOmz-OCSUUjEV4AaABAg,txR8_jGi0Ls,Good job Ken!,2020-06-08,1,1,false
Ugzkogfi05ZESQVN-w54AaABAg,txR8_jGi0Ls,Thank you for making such amazing videos Ken.',2020-06-08,1,1,false
UgwvuoEUpVya9cYUCZd4AaABAg,4OZip0cgOho,Thank u so much for your videos. I'm actually taking the business intelligence business course from data science 365 at udemy. My goal is to finish it to the end of september.,2020-06-08,1,1,false
Ugx8TyFk-lPd6PdUMBx4AaABAg,GmW4F6MHqqs,Just cause you asked :  There is a suggestion - Why did you not select raw format and copy from there ?,2020-06-08,1,1,false
UgyFnqk_SJ1W4LcGt_V4AaABAg,Z9dGmL2G-4k,Unable to form histogram as it depends on the data type (seems like data type object is not possible) or maybe need to import 'matplotlib' or 'seaborn' (knowing the difference after Googling it)',2020-06-08,1,2,false
UgwxAFAE7w4Ssedd54x4AaABAg,QWgg4w1SpJ8,Should we have the Knowledge of Natural Language Processing to follow this project??,2020-06-08,1,2,false
UgyD2pzw5_t65X_n4GV4AaABAg,txR8_jGi0Ls,Awesome stuff!! Love this series 👍👍,2020-06-08,1,2,false
Ugy2lbmYmoZoXoGwMdx4AaABAg,txR8_jGi0Ls,Please make a follow up video on this after discussing with Pranav on how he made the website,2020-06-08,1,4,false
UgzL0jXAOrnZ5_IHpnt4AaABAg,txR8_jGi0Ls,Hola hola hola hola hola hola,2020-06-08,2,1,false
UgxdXtTNssnMMw6Mf8V4AaABAg,xjhW1rSQeik,Do you consider Computer vision as a part of Data science?,2020-06-08,2,1,false
Ugxi1P0O_8XO_qM2tmV4AaABAg,Ip50cXvpWY4,Hi Ken. I trust you are well. Thank you for your videos. I started watching your videos when I found an interest in data science. I hope there is a way I could perhaps chat with you as I have just a few questions I hoped you could answer?,2020-06-08,2,1,false
Ugw1AhEBABqAN5CxJZx4AaABAg,txR8_jGi0Ls,#Creator_on_rise',2020-06-08,2,2,false
UgyNh7941NpT-UueeU14AaABAg,txR8_jGi0Ls,Thanks',2020-06-08,2,2,false
UgxRhbfH8DqI0C8hCKR4AaABAg,txR8_jGi0Ls,love from Singapore unemployed undergrad',2020-06-08,2,3,false
UgySuzhaeo54AHeGJMl4AaABAg,xjhW1rSQeik,why physics as second choice? abvoe math and statistics? what does physics have to do with ds?,2020-06-08,3,1,false
Ugx0WkwJUhflF6-BG4F4AaABAg,txR8_jGi0Ls,Loving these episodes ken !!! Keep posting 👍🏻,2020-06-08,4,3,false
Ugx_jA_0Wt3wdsWlkSR4AaABAg,Ip50cXvpWY4,365 Data Science - Courses ( 57% Annual Discount): https://365datascience.pxf.io/P0jbBY (Affiliate Link)',2020-06-08,4,24,true
UgxeZKgThyk25E4enI54AaABAg,Q9FjwzKFPuM,should one get a masters in DS even though you are more interested in Data Analytics and are already an expert with SQL and Power BI? I feel like MSC in DS gives you a better chance to land a Data Analyst role than those without it.,2020-06-08,5,1,false
Ugz0v-trn_yUxTgcQWx4AaABAg,Zz_Mx1UPswI,Thank you Ken,2019-10-01,0,0,false
UgwcUETvKU30a04W4IN4AaABAg,4OZip0cgOho,Data science vs data analytics what’s the difference?,2020-08-24,1,0,false
UgxYqXTgJayhMuMCV914AaABAg,Ip50cXvpWY4,Very informative video. Love the tone and your style of talking.,2020-08-24,1,0,false
Ugyro5hruU8guVHtmsp4AaABAg,QWgg4w1SpJ8,When do we remove the NaN or null values and outliers in the dataset?,2020-08-24,1,0,false
UgyJdYdpG8TEXgzHq6Z4AaABAg,SsGKZe4dVyk,I'm excited about the 66 days of data idea. Really helpful interview.,2020-08-24,1,1,false
UgwcBUTI_m5eFFcI6V54AaABAg,SsGKZe4dVyk,Any advice for someone who can't afford to finish their degree right now(I have 3 years of applied mathematics).,2020-08-24,1,0,false
UgwvtuPSfwjd_kTB-5N4AaABAg,SsGKZe4dVyk,Thanks for posting,2020-08-24,1,0,false
UgwfYwPuPHINTlAYR6x4AaABAg,WKXtTo7lqmA,I found that curious since that's just from when we quoted out our join.',2020-08-24,1,0,false
UgyHgUEU2eGhC31CWI94AaABAg,hO_YKK_0Qck,I am a software engineer from .net background and it's been barely a month journeying into data science. Your channel is an inspiration. I look forward to learning more from your channel. Cheers from Rwanda (East Africa).,2020-08-24,1,0,false
Ugy4v_XIDzq1jzWQSlx4AaABAg,q6Lf2yhvluw,Why people dislike this? wtf,2020-08-24,1,0,false
UgxCffSAxaWMZewXDJV4AaABAg,q6Lf2yhvluw,Amazing portfolio and great review Ken!',2020-08-24,1,0,false
UgzWu_Di0jXO8V2XBt94AaABAg,q6Lf2yhvluw,Which is better internships or work as a freelancer ?,2020-08-24,1,0,false
Ugybr7ZLk1UUPtwRfZd4AaABAg,q6Lf2yhvluw,Somehow I sense you are getting a niche here buddy.  Good job.,2020-08-24,1,0,false
UgwFi4iG8gHOZz3HNbZ4AaABAg,q6Lf2yhvluw,I’ve been meaning to send you mine but I’m terrified of being roasted publicly,2020-08-24,1,11,false
UgwLXiQPjdkGTS7uOaJ4AaABAg,q6Lf2yhvluw,Do you have a video on where to start on your data science journey. I have less than one year to graduate from university and I’m majoring in data analytics. My university just recently made the data science major so I wasn’t able to declare it. I may just be overwhelmed... any help is appreciated!,2020-08-24,1,2,false
UgxR5KPZu6AIv58ErZZ4AaABAg,q6Lf2yhvluw,Good luck Alexander!',2020-08-24,2,1,false
Ugz7Kq5RaQ9aaE1lQw14AaABAg,q6Lf2yhvluw,Danny's Channel: https://www.youtube.com/channel/UCGYPQz_qySbPESTK8k2ky5g',2020-08-24,0,3,true
Ugy_t7rOycZ2fufxlr94AaABAg,MpF9HENQjDo,https://www.youtube.com/watch?v=PwBeP0E0Tdw,2021-02-17,0,0,true
UgzoEKO2sUvCR18cID94AaABAg,4OZip0cgOho,B.S Data science degree is it worth it?,2021-02-17,1,1,false
UgwwvmI0J8XTeil7y0R4AaABAg,LGEuDWjWQes,Keep up the good work!! Looking forward to a follow-up video (if I just haven't gotten to it yet).',2021-02-17,1,1,false
UgyNFh8NT11OqJS_VGl4AaABAg,akbU9KOo_Qc,'How is the motivation scorecard used? How do you ''motivate'' yourself to keep track of so many tasks / goals particularly without the task of tracking interfering with achieving the tasks / goals? Do you utilize any methods to capture the data at  the source of the activities (e.g.; fitness tracker)?',2021-02-17,1,1,false
Ugw6CJLYJIB-V4vi8O14AaABAg,SVtRsDhHlDk,Looking forward to getting back to data!',2021-02-17,1,1,false
UgxgvE06RjHOlPKn8jl4AaABAg,4OZip0cgOho,I am confused I become Data Scientist or a Navy Seal.,2021-02-17,1,1,false
UgwkXA2EezcuefbBY0V4AaABAg,r-DR9HBaipU,Very good introduction on Kaggle. Truly learning by doing! I like that approach.,2021-02-17,1,2,false
UgwNoHsbt-0QTQpNy254AaABAg,9ZwVqXUHf6o,Started reading this book 3 days ago. Let explore the dark side of data science.,2021-02-17,1,2,false
Ugwk2WVmIkHQ7ygBDI14AaABAg,ji7DtgUeKCI,HAHAHAHA you flipping that coin made me laugh so hard 😂😂😂❤️,2021-02-17,1,3,false
UgzC-4WeyPKH9XUyIQt4AaABAg,SVtRsDhHlDk,Saw the title and I know I wasn't the only one who had a mini heart attack,2021-02-17,1,3,false
UgwMBknzaDKiYmqqGnF4AaABAg,Yr5T3T4tq-g,Great question! #66daysofdata',2021-01-27,1,1,false
UgyvDC0e7A-AJZRQiTd4AaABAg,41Clrh6nv1s,thank you for this,2021-01-27,1,1,false
Ugz2nsdJz5DH5F0qTrx4AaABAg,4OZip0cgOho,I have no idea about phyton and R. How many month it takes to learn?',2021-01-27,1,1,false
UgyySoQLi3egfdC619J4AaABAg,41Clrh6nv1s,Hii I'm from india is data science /scientists is best option for future,2021-01-27,1,1,false
UgxxAiOOxhJe4yVztKx4AaABAg,RRSRKf9eQxc,Thanks so much if you could reply to this message.',2021-01-27,2,1,false
UgyQwk4t3579twPtY2V4AaABAg,mEZ1Hj5yQ-8,Is it possible to add new things to the website after publishing?,2021-07-14,0,0,false
UgxIqpvFBN7Z8uveW8R4AaABAg,Q9FjwzKFPuM,Do you have any bootcamp recommendations?,2021-07-14,0,0,false
UgzZzNC1dnlux6e1CNp4AaABAg,s1gD35Z4eUc,prolly just have like 50 dollars by now.',2021-07-14,1,1,false
UgyA96BnQvQ47gA6UUx4AaABAg,ITAxTid_1YU,Had to re visit this video! You should do another video like this since it's round 3 of #66DaysofData!,2021-07-14,1,1,false
Ugz_51KEw2NDwT0BxsB4AaABAg,KfpOuSH9gDc,I also have some visuals on my Tableau public. Still getting rejections left and right. But I will make it as a data analyst/scientist.',2021-07-14,2,1,false
UgxoRmuW-ctOu_bjOBF4AaABAg,sHRq-LshG3U,I will be graduating in December (Ph.D. Chemistry). I am interested in getting into Data Science. Have you got any good starting point and tips for me? I got a bit worried watching your video there 😅,2021-07-14,2,2,false
Ugw1YCTLVq9Rzea1h2N4AaABAg,4OZip0cgOho,Thank you for your insight!,2020-05-26,1,1,false
UgyEtIZldpYli1Gwzvx4AaABAg,4OZip0cgOho,I want to study machine learning and I’m familiar with Javascript will python be much better or not?,2020-05-26,1,1,false
UgwezM5Y06WH4I1RmVV4AaABAg,4OZip0cgOho,Hey Ken! What IDLE is on 4:45?,2020-05-26,1,1,false
UgwDDFt0IFP_-KZOTfB4AaABAg,4OZip0cgOho,Thank you!,2020-05-26,1,1,false
UgxufCwClSF9TR24IN94AaABAg,4OZip0cgOho,Thanks for the video Ken! My goal is to learn data science from scratch since I have a lot of spare time at the moment and I'm hoping to move careers somepoint soon.,2020-05-26,1,1,false
UgzJj7j3Ptqu-j9k9kB4AaABAg,4OZip0cgOho,Is being good at advanced math really needed to learn Python?,2020-05-26,1,1,false
Ugz8elIvj6JcOpNrfmd4AaABAg,4OZip0cgOho,Thank you',2020-05-26,1,15,false
UgyD8UFbaCyqxjip4_14AaABAg,8igH8qZafpo,Thank you! This video is really useful.,2020-05-26,1,1,false
UgxZeseJuBuZnW_rpSd4AaABAg,8igH8qZafpo,Is a week enough for normal people to complete one project ? :D,2020-05-26,1,1,false
UgzYmnCCleHpm0Za6KN4AaABAg,8igH8qZafpo,One of the best channel on YouTube for data science . Lots of love man 😘 .ur approach is very practical.,2020-05-26,1,1,false
UgxRO0L1hlYsHdtf9zN4AaABAg,8igH8qZafpo,Thanks for your content!,2020-05-26,1,1,false
UgzXa1iCxKYgKn_wJg54AaABAg,HJH0gfY6EUg,Your videos are really helpful. But I’m unable to find the correct order to watch them. Can you help here?',2020-05-26,1,1,false
UgykvQXsZbJAJ__29694AaABAg,HJH0gfY6EUg,If you use jupyter-lab there is an extension to spell check your markdown cells. It is quite useful.,2020-05-26,1,1,false
Ugwm8spQfMgOfF1YBqV4AaABAg,Ip50cXvpWY4,Thank you!,2020-05-26,1,1,false
UgykXcPRzBImSydiL0p4AaABAg,Ip50cXvpWY4,Good organization.,2020-05-26,1,1,false
UgwZE8l3V2JCgc4z37Z4AaABAg,Ip50cXvpWY4,Your videos are great for beginners to learn data science. Great work man!!,2020-05-26,1,1,false
UgxHe7mG_7uXdaJMb5Z4AaABAg,QWgg4w1SpJ8,How’s EDA done for image based problems ?,2020-05-26,1,1,false
UgwJPzeh4Ur5wyrYwUd4AaABAg,T7BQJJIGrmc,That was a windy day🌪,2020-05-26,1,2,false
Ugx3wSmwO-8tUYzAK0t4AaABAg,Z_KFh-HqaBA,Awesome,2020-05-26,1,1,false
UgyJYvCIjlN1b-pHDi94AaABAg,4OZip0cgOho,Is data science useful in sports too ??,2020-05-26,2,1,false
UgzR9SwtZuBpBH00KCx4AaABAg,7O4dpR9QMIM,Hi Ken. I have a request from you. Increase size of codes script for who watching you on mobile please. I know you sometimes zooming but thats not efficent.,2020-05-26,2,1,false
UgyU5bd7WYJZNRwraNR4AaABAg,HJH0gfY6EUg,can you make a video on how to scrape a lazy loading website?,2020-05-26,2,1,false
Ugx1nA0YiVy-7df2C_N4AaABAg,Ip50cXvpWY4,For practical implementation of ML one must start with fast.ai Machine learning or Udacity course for Machine Learning Nanodegree..?,2020-05-26,2,2,false
UgxTBqc15jP5Z-yX3LR4AaABAg,VN12ZPFsApM,I am not a data scientist or interested in it but i do a bit of data analysis in my field of learning and development. I primarily use R and I would encourage people not to shy away from R. It's different from pythion because it is a domain specific language while python is a general purpose language. R has some great packages such as the Tidyverse which allows very easy exploration of data. Also you can use R and Python together.,2020-05-26,2,4,false
UgzUo4fedR8Q7Aus65F4AaABAg,oMdVg6GPODA,Would you recommend I learn a language like python first before I dive in to data science?,2020-05-26,2,1,false
UgxrIN_fhFMi7Woh9tV4AaABAg,xjhW1rSQeik,Is it possible to get an internship after your first year or should I save my efforts and wait for my second year?,2020-05-26,2,3,false
UgxgrhqrV4qo2oBVqfV4AaABAg,8igH8qZafpo,Theres another site called AIcrowd which is pretty good as well,2020-05-26,3,1,false
UgyQxqNSIAvvPA75EqJ4AaABAg,BZFfNwj7JhE,Great info! love how you broke this down!,2020-05-26,3,5,false
UgyEjmVMq7KwVymnCpZ4AaABAg,m5pwx3hgtzM,Do I still have a chance to go for data science if I am not gud at maths,2020-05-26,3,4,false
UgzKox-aIIR6K7GRbNR4AaABAg,GmW4F6MHqqs,Really appreciated !!!',2020-05-26,7,2,false
Ugzp_DWVM9l9LXIgjq14AaABAg,HJH0gfY6EUg,As an MBA graduate can i pursue a career in data science?,2020-05-26,7,1,false
UgwPvNshp0UDjULsWrt4AaABAg,Uf0dO-pgOrk,The first second of this video describes my life lol,2021-06-02,1,1,false
Ugz5_zgro0qDhVeH_ix4AaABAg,d6FeV8WXPWY,Does the building a web app require another language besides python?,2021-06-02,1,1,false
UgwqRay1_vNXWv1LHip4AaABAg,ji7DtgUeKCI,This is a very informative video. What are your thoughts on the Masters of Data Analytics degree from WGU. I have been interested lately in pursuing that degree after I complete my undergraduate.,2021-06-02,1,1,false
Ugw2W-ub3TWNGv1asoh4AaABAg,GmW4F6MHqqs,whenever i launched selenium it says that it cant locate  element method css selector selector selected,2021-06-02,1,1,false
Ugyn-e1RuasSc-_dTpl4AaABAg,7JCterBrcvk,Thanks a lot for this video! I thought I was the only one having these negative feelings along my journey. This really gives me hope that I can someday be as good as you in data science. :D,2021-06-02,1,3,false
Ugx-cPqWdjD9wmfFgzZ4AaABAg,C4OPn58BLaU,Hey Ken! Recently many articles and news sites stated that data science is gonna extinct in the future. Is it really true? Could u share your opinion about this.,2021-06-02,1,3,false
UgwqjzvJGHpDOqXdzWx4AaABAg,Fs_LG5Y8GIU,Is it possible to learn Google data analyst course on a tab or phone ??,2021-06-02,2,1,false
UgzXYUk2VHdqvF5XOTd4AaABAg,domVw8isGOI,Thank you chief.',2021-06-02,2,2,false
UgzHuJ_BKbytQUGoyC14AaABAg,4CpmB4TR2C4,Screen goals ftw!,2020-07-31,1,1,false
UgzdlXnoam7Pb4y78Uh4AaABAg,4OZip0cgOho,I love this! Thanks!,2020-07-31,1,1,false
UgygOHKQLttPZKzJwoB4AaABAg,6tQtwqthUMI,Zehahahaha,2020-07-31,0,1,false
UgwY2nEZZQIj9JiBG8x4AaABAg,6tQtwqthUMI,sharing experience and advice would be helpful',2020-07-31,1,1,false
Ugwj_tc4LTi3tBZ2YVJ4AaABAg,6tQtwqthUMI,I wanted to ask you how do you manage time? Because in this field you gotta put in hours and I'm that kind of guy who like to relax on weekends after a hard week. I mean how do you do it? I mean being on YouTube and learning new everyday and working your job? Can you please share some insights.You also reply try to reply to almost every comments which is one of the reason  I love your channel . Thankyou Ken . Love Dinesh',2020-07-31,1,3,false
UgwMAd3e6tGhNiiC4Ox4AaABAg,6tQtwqthUMI,What was your rate that ended up being discounted,2020-07-31,1,1,false
Ugytbxt8T9f_N_A9ClV4AaABAg,6tQtwqthUMI,First,2020-07-31,1,1,false
Ugy4c-Z8rexW8POgF5F4AaABAg,6tQtwqthUMI,Hi Ken I love you videos❤️ Can you please suggest a data science course that provides project and placement too.,2020-07-31,1,1,false
UgzV1KnWCUA2kxVyTp94AaABAg,6tQtwqthUMI,Thank you so much !,2020-07-31,1,1,false
UgxQLqb1W0-PL1yUi5N4AaABAg,6tQtwqthUMI,Thanks a lot! :) Really useful advice for fresh graduates!,2020-07-31,1,1,false
UgzsO9rOcBXZyaT-s214AaABAg,6tQtwqthUMI,Thinkin of leaving academia once I’m done my PhD (genomics) so thanks for this.,2020-07-31,1,1,false
UgxMhsa580fe2D6Xnnh4AaABAg,6tQtwqthUMI,Got rejected today.W told that the deadline was today so they couldn't put me in the project. They literally gave me the 6 dates to choose and I choose accordingly. Ohh well,2020-07-31,2,1,false
UgyqCkkKNM5taMbHhhR4AaABAg,6tQtwqthUMI,sir can you make video on types of white board questions that are been asked by data scientists during interview,2020-07-31,2,1,false
Ugy2JJa3PWnG8bjcCHN4AaABAg,6tQtwqthUMI,Thanks for watching everyone! I recommend watching this video next about how to get data science experience without a job: https://www.youtube.com/watch?v=pWVQ0vN5uig,2020-07-31,3,5,true
UgymL5g5dBeP7sSbrsl4AaABAg,6tQtwqthUMI,Thanks for sharing @Ken 😊,2020-07-31,3,2,false
UgyVVISCY3feDRtLugR4AaABAg,GmW4F6MHqqs,is it needed to know selenium ??',2020-07-31,1,2,false
UgzYvsj02J74YnpFsot4AaABAg,GmW4F6MHqqs,please help!',2020-07-31,2,1,false
Ugx5233D6pf1uZRvayR4AaABAg,QN3wXPZSjpE,sir is competitive programming and hackathons necessary for data science,2020-07-31,2,1,false
Ugwh5MrnfIRM5XwVvrZ4AaABAg,_rbrdNTpZGo,Stormbreaker,2020-07-31,0,1,false
UgwDY1Pn149OIcMM74N4AaABAg,_rbrdNTpZGo,I would suggest Black Mamba just for 1 reason and that is Kobe Bryant. I am a huge basketball fan. I know that you are into Sports Analytics so that will be the perfect name. 👍👍❤️,2020-07-31,0,2,false
Ugw65MAtUWJSMD-skDx4AaABAg,_rbrdNTpZGo,DeepBeest,2020-07-31,0,1,false
UgxwmFQ9d_YlcjPK9114AaABAg,rdo8YBasqqA,Would you think it would be helpful to put projects we did in University on our GitHub pages? (I'm a new grad),2020-07-31,1,1,false
Ugx1V6zupGzIHSRdVAJ4AaABAg,rdo8YBasqqA,While starting DS path amd having about 8 months to get first internship should I focus only data analyst things or data engineering skills?,2020-07-31,1,1,false
Ugw3Q79-12_IF9CvrP94AaABAg,QWgg4w1SpJ8,thank you!',2020-04-10,1,0,false
UgzNl8ubcn1azA-TeqJ4AaABAg,QWgg4w1SpJ8,Please make a video on complete roadmap to become a data scientist,2020-04-10,2,1,false
UgwIBeCfhqSvnTTGj6l4AaABAg,SLC5sPZSLY4,I love data science but I don't really care about sports analytics.  What other areas or niches could be interesting?,2020-04-10,1,1,false
UgyMcx9QXJivv4i8ksx4AaABAg,zSwM5uVeylU,Thank you so much for the knowledge sir! 👍🏻👍🏻,2020-04-10,1,1,false
UgzazGCQi74pSSo6uaV4AaABAg,fhi4dOhmW-g,Awesome video. Is this project resume worthy?,2020-04-10,1,1,false
Ugwt9cWwJiViuW9ZNRN4AaABAg,zF_Q2v_9zKY,Hey Ken thank you for this very helpful video! Using your code I tried to scrap tweets with '#bitcoin' but only got 13k tweets for a timeframe of 1 year (without a limit defined in the code). It seems very few. What could the problem be there?,2020-04-10,1,1,false
UgxEJ-IHCVKT-k47w5F4AaABAg,GmW4F6MHqqs,You're a star. This is a great eye-opener.,2020-04-10,1,2,false
UgzSL5Vi8LGZ59CQ9CJ4AaABAg,_rbrdNTpZGo,White beast 😁,2021-04-01,0,2,false
UgwMxrhv3t_cSUd_lCN4AaABAg,BlSrorP32WM,Can you make a Video how to walkthrough the   project in a Data -Science  interview. it will be really helpful! Thanks in advance.❤,2021-04-01,1,1,false
UgwRFx6cstxRtQoUq2V4AaABAg,BlSrorP32WM,wish i had any amazing setup like that . looking forward to buy new laptop so hope so i can make my study and work place well maintain to motivate me haha.',2021-04-01,1,1,false
UgzGxVUOioAUH4aKkad4AaABAg,BlSrorP32WM,That standing desk is an amazing setup to work.,2021-04-01,1,2,false
UgyaPuw6uj_A0Msiuvp4AaABAg,Q9FjwzKFPuM,Data Science Certificate is a waste.,2021-04-01,1,0,false
UgyJokqC7KbJFfEVEvF4AaABAg,4OZip0cgOho,Is it required to study data structures and algorithms (in depth) for data science  and machine learning?,2021-04-01,2,1,false
UgyVzU5nv3K0nEQ2tl94AaABAg,RRSRKf9eQxc,Thanks for the video',2021-04-01,2,1,false
UgyKZt8fuK9VnoEt5hB4AaABAg,Ip50cXvpWY4,plz suggest ❤️',2021-04-01,2,1,false
Ugyw1dH_vL9vrTj4RQh4AaABAg,SVtRsDhHlDk,The biggest challenge & how to manage?',2021-04-01,2,1,false
UgwNtrJwSZM2luYHdMt4AaABAg,4OZip0cgOho,Hope you and family are keeping well during this difficult period.',2020-07-12,1,1,false
Ugys48jrTMYc9ADxeiN4AaABAg,Ip50cXvpWY4,Hi Ken-Jee....,2020-07-12,1,1,false
UgzTYQ975xziLd_MGUR4AaABAg,QQLToUlgN7A,How do you go about classifying data as unknown aka outside the distribution that the training classes fall into? My neural net softmax probs are high for data that should be unknown',2020-07-12,3,1,false
Ugya1OcrAPF_qkvjU3x4AaABAg,QQLToUlgN7A,켄지 짱!,2020-07-12,0,3,false
Ugx8AInvYBcdBMHOzGx4AaABAg,jf3j0lWmFPU,Eyyy Chikna :*,2020-11-17,0,1,false
UgxFIcHDAda4uTgwpLR4AaABAg,Q9FjwzKFPuM,Any mechanical engineering structural analysts here with work experience? What are you upselling from this experience?,2020-11-17,1,1,false
Ugx_TbF_ds7-gwSt8mZ4AaABAg,78LjdAAw0wA,P.S. The questions were visible well enough  @ 720p. And it was good that you made them visible.',2020-11-17,1,1,false
UgzZf0BkhuKgJ-6Wzih4AaABAg,4039x4r-hGE,It is nice to be part of this community (although I'm not very active) thanks to you man!,2020-11-17,1,1,false
UgxUv3bX_ksO8jUvbpN4AaABAg,GmW4F6MHqqs,After making suggested changes in Glassdoor_scrapper code when I try to import as module in new window but It shows following error ''ModuleNotFoundError: No module named 'glassdoor_scrapper'''. Please help me to address it.',2021-10-30,1,0,false
Ugz3JMxcMCRPZRr86R14AaABAg,ammCGdzSoag,Thank you for providing quality data science content and never stop. Can't thank you enough.',2021-10-30,1,1,false
UgwEz2O52DNsVv5iSI54AaABAg,ammCGdzSoag,I love burritos and the fact you made a dashboard made me take interest in dashboards & incorporating some dashboard into my portfolio. Productive Saturday so far thanka to you! 🙏,2021-10-30,1,3,false
UgxYGq7jIuXP6HOrbRh4AaABAg,4yI3vVe0Jos,thanks,2019-08-17,0,0,false
UgxPn4UWohDSI41Hopl4AaABAg,4OZip0cgOho,I start this lesson from subscribing this channel 😎👌,2020-06-24,1,1,false
UgxtW3uYd3utg75m25t4AaABAg,4OZip0cgOho,May ask you to send me the link for basic statistic course? the link you shared is not the correct one.',2020-06-24,1,1,false
UgyLIScX4s68eKSk5694AaABAg,4OZip0cgOho,Follow right after this video 😎,2020-06-24,1,1,false
UgwZTE2dqtFklY6MnFp4AaABAg,4OZip0cgOho,This guy is like the Jet Lee of Data Science,2020-06-24,1,3,false
Ugx8bUZ1MuXy5poPT-V4AaABAg,6fwyyRgZlD0,how to get a freelancing/remote job in the current pandemic situation?,2020-06-24,1,1,false
Ugw7sxi9DhJi2yqLHO14AaABAg,6fwyyRgZlD0,can you review resumes and portfolio's privately? I mean reviewing them but without putting them on youtube?,2020-06-24,1,1,false
UgyzjwHgSjguwS2ig6h4AaABAg,6fwyyRgZlD0,Thank you in advance 😘',2020-06-24,2,1,false
Ugx5aR0lojENBDvMtBt4AaABAg,6fwyyRgZlD0,are you able to make money via playing numbers?,2020-06-24,3,1,false
Ugz-J_J7asHtHhENHaN4AaABAg,GmW4F6MHqqs,Thank you veryy much for such an amazing project!! You have covered end to end of this project and it is very very helpful for beginners like me! Thank you so much 😊,2020-06-24,1,1,false
Ugwi5SIjeVs0HCiJWMl4AaABAg,GmW4F6MHqqs,Why this is so fun to watch :D,2020-06-24,1,1,false
UgxG_Rd7y8nv_D7EyTZ4AaABAg,Ip50cXvpWY4,Please is there any platform to get mini projects on R ?,2020-06-24,2,1,false
UgxAeWoslA2jPXzg9Vp4AaABAg,fhi4dOhmW-g,I also love the background music. Can you tell me where can I find it?,2020-06-24,1,1,false
UgympCVKlDAm17eB7bh4AaABAg,mEZ1Hj5yQ-8,Thank you Ken and Data Professor! I've just published my first github data science portfolio website. https://hoooni.github.io/VincentPort/,2020-06-24,1,1,true
UgzfdYAKdl-xyvTs8uJ4AaABAg,n3vw0M5RrPU,Hey Ken! Please tell what's your nickname/name at Kaggle. Want to follow you,2020-06-24,3,1,false
UgwQhm2eFLta2UppAhJ4AaABAg,pWVQ0vN5uig,I agree with you about free work. Any ideas how to find such companies?',2020-06-24,3,1,false
UgzfA3OiU28nlmwKtHd4AaABAg,zSwM5uVeylU,I could not open the medium article. It seems that I should have the membership . Is there any other way to share that article ?',2020-06-24,2,1,false
UgyFG3mWa--xC80Pst94AaABAg,n7kjelw9s2w,Hi Ken. Do you know a place to learn basketball analytics? Thanks!!,2021-08-14,1,1,false
UgwuhfSiQqeE86yKjV14AaABAg,4OZip0cgOho,I have started exploring on kaggle. The countless different ways people solve their problems can be so overwhelming. It's like an endless ocean. Any tips on how to overcome this?,2021-08-14,4,3,false
